model,girderName,L,D,w_oh,ts,S,Nb,n_bm1,n_bm2,n_bm3,n_bm4,n_r1,n_r2,n_r3,n_r4,sum_RY,d-G1,d-G2,d-G3,d-G4
Tx62-L_124-Nb_7-S_90-O_26-ts_85,Tx62,124.0,62.0,2.6666666666666665,8.5,9.0,7.0,0.559887486992268,0.3205966657992579,0.1279550815122112,0.03267773911721284,0.9199204889105543,0.10286063508056287,0.04909001701104943,-0.026964757119434073,9.014882657254475e-05,0.4274912476539612,0.219805508852005,0.0876750275492668,0.0218822639435529
Tx62-L_124-Nb_7-S_90-O_26-ts_100,Tx62,124.0,62.0,2.6666666666666665,10.0,9.0,7.0,0.5344791016298186,0.3252317681232223,0.14293179847369766,0.04188402380329635,0.9005751638097633,0.11347458574839712,0.06295667291451616,-0.018052836756537977,0.00010131826014969647,0.3808037340641022,0.2086687833070755,0.0914094373583793,0.0267756823450326
Tx62-L_124-Nb_7-S_90-O_35-ts_85,Tx62,124.0,62.0,3.5833333333333335,8.5,9.0,7.0,0.596058749565947,0.3140657518207685,0.11552749956633145,0.02446939765433353,0.9878445060475968,0.05035172394779238,0.04501196682834101,-0.03623242975047505,8.630361170958167e-05,0.4383340775966644,0.2138979285955429,0.0793424025177955,0.0163803957402706
Tx62-L_124-Nb_7-S_90-O_35-ts_100,Tx62,124.0,62.0,3.5833333333333335,10.0,9.0,7.0,0.567255289628405,0.32103080558420377,0.13249469953163176,0.03384290452650779,0.965857106854066,0.06445088048129924,0.05931707566779529,-0.026996936428909855,9.582509612471313e-05,0.389438271522522,0.2047733068466186,0.0847911089658737,0.0218002926558256
Tx62-L_124-Nb_7-S_90-O_45-ts_85,Tx62,124.0,62.0,4.5,8.5,9.0,7.0,0.6312686871309553,0.30770584027030534,0.10322509105090596,0.016328179197003932,1.05592200100722,-0.0024855287613387376,0.041086551789281646,-0.045486639207372885,9.582509616734569e-05,0.4492862522602081,0.2081345021724701,0.0711191520094871,0.010937986895442
Tx62-L_124-Nb_7-S_90-O_45-ts_100,Tx62,124.0,62.0,4.5,10.0,9.0,7.0,0.5988765175159968,0.3170263831076201,0.12220896201863271,0.025883297563281407,1.0313102318540137,0.015079430364781285,0.055816701581356556,-0.035913334015848286,9.716786952651546e-05,0.3982096016407013,0.2010315060615539,0.0782881677150726,0.0168875101953744
Tx62-L_124-Nb_7-S_120-O_17-ts_85,Tx62,124.0,62.0,1.75,8.5,12.0,7.0,0.5991292056880395,0.3116133151228863,0.09180931321532718,0.011057400060691813,0.8925889616928343,0.14321219758053058,0.01285183420487883,-0.02717407226560326,0.00010009755699513789,0.4495017230510711,0.1974648237228393,0.0568634532392025,0.0050212410278618
Tx62-L_124-Nb_7-S_120-O_17-ts_100,Tx62,124.0,62.0,1.75,10.0,12.0,7.0,0.576594953173316,0.32123857526856014,0.10651873048898866,0.015249829279384262,0.8770748487896209,0.15426617628515882,0.026657218686974644,-0.025541592505649927,9.808339693506696e-05,0.4033304154872894,0.190680980682373,0.0622184425592422,0.0077745355665683
Tx62-L_124-Nb_7-S_120-O_31-ts_85,Tx62,124.0,62.0,3.1666666666666665,8.5,12.0,7.0,0.6570517256324955,0.29206770291339795,0.07054683706203167,0.0021109033558776038,0.9824732862895366,0.06811142263099389,0.005412676411285992,-0.03578811350173548,8.471669769960499e-05,0.467433363199234,0.1831591427326202,0.0439908467233181,-2.8960013768622995e-34
Tx62-L_124-Nb_7-S_120-O_31-ts_100,Tx62,124.0,62.0,3.1666666666666665,10.0,12.0,7.0,0.629312348247849,0.30731109087731223,0.08719894640991982,0.005248439125906311,0.9646016885072928,0.08306911542332064,0.020184424615659256,-0.03540543882305635,9.456624597703467e-05,0.4178720712661743,0.1806680560111999,0.0512663684785366,0.001958915265277
Tx62-L_124-Nb_7-S_120-O_45-ts_85,Tx62,124.0,62.0,4.583333333333334,8.5,12.0,7.0,0.7135782604919716,0.27274575095364934,0.04941471015431357,1.5229361775915668e-05,1.0722033770152712,-0.00670740139868415,-0.0021457214355451583,-0.044401319934440284,8.511342618078288e-05,0.4858056306838989,0.1690934598445892,0.0312509760260582,-3.592459280027946e-34
Tx62-L_124-Nb_7-S_120-O_45-ts_100,Tx62,124.0,62.0,4.583333333333334,10.0,12.0,7.0,0.6803191120355292,0.29366063995814173,0.06801286095207879,6.226695282686659e-05,1.0517362651201263,0.012585589008936504,0.013422406596511439,-0.045268074281717814,9.545888515560819e-05,0.4329779148101806,0.1709176152944564,0.0404340773820877,-3.6609681009843273e-34
Tx62-L_124-Nb_7-S_120-O_60-ts_85,Tx62,124.0,62.0,6.0,8.5,12.0,7.0,0.7685948664579353,0.2538833246616075,0.028575756590334404,-1.4524800554965833e-06,1.1620338961684251,-0.08184664030991436,-0.009475984634884053,-0.05301246298508863,0.0001093138656216297,0.5044730305671692,0.1553863584995269,0.0187385398894548,-4.288720425643074e-34
Tx62-L_124-Nb_7-S_120-O_60-ts_100,Tx62,124.0,62.0,6.0,10.0,12.0,7.0,0.7294849115498846,0.28050741415170066,0.04916037439295408,4.7080948664547833e-05,1.13902179939425,-0.058304585118400934,0.006905088363149717,-0.05510694146920994,8.755483241884576e-05,0.4483863413333893,0.1615175604820251,0.029830727726221,-4.45654198885463e-34
Tx62-L_155-Nb_7-S_60-O_17-ts_85,Tx62,155.0,62.0,1.75,8.5,6.0,7.0,0.36887597641316316,0.2923123135620277,0.1956503087060523,0.11389599722502163,0.7408452116929557,0.1462390120966572,0.12881081149183243,0.049670066784234454,0.00011132800096902429,0.7751781940460205,0.5602481961250305,0.3706617355346679,0.2155997455120086
Tx62-L_155-Nb_7-S_60-O_17-ts_100,Tx62,155.0,62.0,1.75,10.0,6.0,7.0,0.3518105861946544,0.28578430801225835,0.1980189802287698,0.12086520985075312,0.7294157762090939,0.15278417338697453,0.1307753276208631,0.060551001764064465,0.00012426745414018114,0.6914892792701721,0.512080192565918,0.3503735661506653,0.2130905091762542
Tx62-L_155-Nb_7-S_60-O_21-ts_85,Tx62,155.0,62.0,2.1666666666666665,8.5,6.0,7.0,0.3812701768987585,0.29245322233760856,0.1939638293442777,0.11147392299678907,0.7740226310477679,0.12283331653215979,0.12912855342731605,0.045904829259035856,0.00010644518846447681,0.7807115912437439,0.5595455765724182,0.3668836057186126,0.2109969407320022
Tx62-L_155-Nb_7-S_60-O_21-ts_100,Tx62,155.0,62.0,2.1666666666666665,10.0,6.0,7.0,0.36333222337813464,0.2859058480746932,0.19670106139422353,0.1188251127297003,0.7616796874993906,0.13048692036279883,0.13050267137086333,0.0575175088205185,0.0001145018291310862,0.6953207850456238,0.5115253925323486,0.3474783301353454,0.2093959748744964
Tx62-L_155-Nb_7-S_60-O_25-ts_85,Tx62,155.0,62.0,2.5833333333333335,8.5,6.0,7.0,0.3936215331249019,0.2927213319456555,0.19231272979519823,0.10904271938943756,0.8057691532251617,0.10166451612895092,0.12894629536280006,0.04215331401206305,0.00011914050102745932,0.7867736220359802,0.5590910911560059,0.3631911277770996,0.206386461853981
Tx62-L_155-Nb_7-S_60-O_25-ts_100,Tx62,155.0,62.0,2.5833333333333335,10.0,6.0,7.0,0.37480199791853475,0.28621394380830384,0.19545313909106804,0.11678343392290347,0.7921103830638824,0.11096132812491122,0.12976144153215427,0.054477797378988675,0.0001118162822137947,0.6997863054275513,0.5113082528114319,0.3447247445583343,0.205707773566246
Tx62-L_155-Nb_7-S_60-O_30-ts_85,Tx62,155.0,62.0,3.0,8.5,6.0,7.0,0.4057004231699841,0.2930101144638655,0.1906810128337011,0.10663290322572115,0.8374520161283622,0.08059636466727423,0.128749999999897,0.03840663432456605,0.0001135252666699671,0.7928900718688965,0.5586821436882019,0.3595418930053711,0.2018211781978607
Tx62-L_155-Nb_7-S_60-O_30-ts_100,Tx62,155.0,62.0,3.0,10.0,6.0,7.0,0.38596739507426636,0.2865644120705304,0.19423543531028514,0.11476483524097653,0.8223474798380518,0.09172842741928146,0.12897586945554199,0.051443472782216906,0.00011254870415200458,0.7043690085411072,0.5111749768257141,0.3420325517654419,0.2020652145147323
Tx62-L_155-Nb_7-S_90-O_17-ts_85,Tx62,155.0,62.0,1.75,8.5,9.0,7.0,0.46208960110958525,0.3274070065900953,0.17247807145320923,0.06959583766903901,0.7973582157251685,0.1700764364917994,0.08772676411283305,0.004989752394149233,0.00011621081355883689,0.8930535316467285,0.5519382953643799,0.2889299690723419,0.1173947378993034
Tx62-L_155-Nb_7-S_90-O_17-ts_100,Tx62,155.0,62.0,1.75,10.0,9.0,7.0,0.44028792230280417,0.3245420742279748,0.18235710024265675,0.08086915712792699,0.7816864919348585,0.17311314264099054,0.09934122353822698,0.017283012537788592,0.00010827624313947126,0.7941268682479858,0.5114114880561829,0.2848567962646484,0.1271336078643798
Tx62-L_155-Nb_7-S_90-O_26-ts_85,Tx62,155.0,62.0,2.6666666666666665,8.5,9.0,7.0,0.49124783905614533,0.32508520291337156,0.16465377731516484,0.06261164065204843,0.8570353830638304,0.12606460433457656,0.08607816280235049,-0.0036147618447551727,0.00011547839162062701,0.9097450971603394,0.5452575087547302,0.2755888700485229,0.1061110347509384
Tx62-L_155-Nb_7-S_90-O_26-ts_100,Tx62,155.0,62.0,2.6666666666666665,10.0,9.0,7.0,0.4667818799857521,0.32326579257691795,0.17620908775566896,0.0746454665278626,0.8396743447573927,0.1305333291329601,0.09834783266121164,0.009568927986383475,0.00011572253228564477,0.8066731691360474,0.5071226954460144,0.274772584438324,0.117769531905651
Tx62-L_155-Nb_7-S_90-O_35-ts_85,Tx62,155.0,62.0,3.5833333333333335,8.5,9.0,7.0,0.5196745612205347,0.322901949358049,0.1568511966700098,0.055611647589272194,0.9159137096766865,0.08341702998985262,0.08399284904227151,-0.012223848601300703,0.00010620104785630247,0.9272353649139404,0.5388845205307007,0.2623380422592163,0.094827115535736
Tx62-L_155-Nb_7-S_90-O_35-ts_100,Tx62,155.0,62.0,3.5833333333333335,10.0,9.0,7.0,0.49243171696110455,0.32220503642013765,0.17010863683649244,0.06840012486987244,0.8963496975799281,0.09011165574589565,0.09674866431443872,0.001848426474292876,0.00011254870415200458,0.8202039003372192,0.5032526850700378,0.2648216485977173,0.108396477997303
Tx62-L_155-Nb_7-S_90-O_45-ts_85,Tx62,155.0,62.0,4.5,8.5,9.0,7.0,0.5471125910505509,0.32085033645482486,0.14915801595548248,0.04868252861598602,0.9749594758056717,0.04043840725803217,0.08203559097775695,-0.020815369833652703,0.00011596667289381912,0.944967806339264,0.5327779054641724,0.2493032068014145,0.0836825892329216
Tx62-L_155-Nb_7-S_90-O_45-ts_100,Tx62,155.0,62.0,4.5,10.0,9.0,7.0,0.5169508428715948,0.32129143253529624,0.16413305584447502,0.062234720776918655,0.9532033266121407,0.049360531123952445,0.09525417086685928,-0.005845978767636452,0.00010473620412199125,0.8340181708335876,0.4996644258499145,0.2550940811634063,0.0991644337773323
Tx62-L_155-Nb_7-S_120-O_17-ts_85,Tx62,155.0,62.0,1.75,8.5,12.0,7.0,0.533781144640572,0.32992080471704444,0.1336146514046798,0.033559708636809786,0.8407505040315856,0.17184603074583024,0.047720186491897305,-0.01836667559222321,0.00010681139946200346,0.9682214260101318,0.5108824968338013,0.2056570202112198,0.050653513520956
Tx62-L_155-Nb_7-S_120-O_17-ts_100,Tx62,155.0,62.0,1.75,10.0,12.0,7.0,0.5107587374258834,0.3328770863681,0.14791295178621536,0.043123524106798664,0.8249382056445013,0.17721834677405177,0.06254121723785319,-0.010369654895405011,0.00010974108695904761,0.8638350367546082,0.4824610948562622,0.2128785848617553,0.0619817785918712
Tx62-L_155-Nb_7-S_120-O_31-ts_85,Tx62,155.0,62.0,3.1666666666666665,8.5,12.0,7.0,0.5800041068326959,0.3210414984388691,0.11768407908419307,0.02357105445714382,0.9195634072573288,0.11139809727813668,0.04189314201105519,-0.028893979964694623,8.92332744513169e-05,0.9988165497779846,0.4930380284786224,0.1818637996912002,0.0356286354362964
Tx62-L_155-Nb_7-S_120-O_31-ts_100,Tx62,155.0,62.0,3.1666666666666665,10.0,12.0,7.0,0.5524508636832209,0.3272695386747295,0.1346011932014185,0.03331514394725049,0.9017823588702464,0.11879275453619528,0.058399999999953274,-0.02088232106853168,0.00011279284481702234,0.8879444003105164,0.4707447290420532,0.1940745413303375,0.0483661778271198
Tx62-L_155-Nb_7-S_120-O_45-ts_85,Tx62,155.0,62.0,4.583333333333334,8.5,12.0,7.0,0.6246938883102876,0.31240943461646875,0.10186633368011275,0.013612979535195491,0.9980731854830726,0.05147408329128947,0.03588143901206807,-0.039424505418315235,9.201037403272494e-05,1.0304640531539917,0.4757348895072937,0.1583368331193924,0.0206958744674921
Tx62-L_155-Nb_7-S_120-O_45-ts_100,Tx62,155.0,62.0,4.583333333333334,10.0,12.0,7.0,0.5923757197359117,0.3219596531388337,0.12141015608731182,0.0235216094345979,0.9779907258056691,0.06145972152212825,0.05388897429431173,-0.031398116179410365,0.00010253893844947015,0.9132953882217408,0.4596250355243683,0.1755280643701553,0.0348082743585109
Tx62-L_155-Nb_7-S_120-O_60-ts_85,Tx62,155.0,62.0,6.0,8.5,12.0,7.0,0.6678270690247866,0.3041407700309742,0.08630063128678493,0.003775029483174226,1.0767413306442999,-0.008859009576605816,0.03008979964715335,-0.0499280147429036,9.690844535725773e-05,1.0627310276031494,0.4591020941734314,0.1352733075618744,0.0059828371740877
Tx62-L_155-Nb_7-S_120-O_60-ts_100,Tx62,155.0,62.0,6.0,10.0,12.0,7.0,0.6304981755111155,0.31702060353772765,0.10849548387088094,0.013866271245219568,1.0544131048378662,0.0036469474546341786,0.04958934601810549,-0.04186699533766812,0.00010705554007017781,0.9392493963241576,0.4491424858570099,0.1574360728263855,0.0214758403599262
Tx70-L_105-Nb_7-S_60-O_17-ts_85,Tx70,105.0,70.0,1.75,8.5,6.0,7.0,0.4934955706723187,0.32306636432324876,0.16096170823872233,0.060282256235779444,0.841955059523136,0.15318167782725842,0.06963168712792049,-0.007944402204234716,7.91014785193056e-05,0.1698415130376815,0.1002688035368919,0.0493318252265453,0.0183332655578851
Tx70-L_105-Nb_7-S_60-O_17-ts_100,Tx70,105.0,70.0,1.75,10.0,6.0,7.0,0.4725431897199545,0.3231737263791821,0.17172662131505537,0.07001514739223424,0.818991294642202,0.16768779761891348,0.0786124255951752,0.004227240280874594,8.477774801463056e-05,0.1527855992317199,0.0942611843347549,0.0494257286190986,0.0201088897883892
Tx70-L_105-Nb_7-S_60-O_21-ts_85,Tx70,105.0,70.0,2.1666666666666665,8.5,6.0,7.0,0.5133980347690525,0.32095564625824663,0.15510953892655768,0.05541858276639557,0.8848566220231017,0.1216469773064503,0.06706542968744635,-0.013773385184140768,7.421866604317984e-05,0.1722989380359649,0.0992892831563949,0.0474908575415611,0.0168608929961919
Tx70-L_105-Nb_7-S_60-O_21-ts_100,Tx70,105.0,70.0,2.1666666666666665,10.0,6.0,7.0,0.4909127437637796,0.3218013907782762,0.16690746787590577,0.06549427815565434,0.8596118303564553,0.1393094587052457,0.07542943638386823,-0.000820928664433867,8.142081446749216e-05,0.1546616703271865,0.0935969427227974,0.0479740761220455,0.0188297852873802
Tx70-L_105-Nb_7-S_60-O_25-ts_85,Tx70,105.0,70.0,2.5833333333333335,8.5,6.0,7.0,0.5333746334084924,0.31885148903980537,0.1491924414208935,0.0504965873015469,0.926983110118306,0.09146274181540302,0.06404687034965113,-0.019633647228406912,8.996573630781768e-05,0.1748512536287307,0.0983198285102844,0.045634601265192,0.0153724616393446
Tx70-L_105-Nb_7-S_60-O_25-ts_100,Tx70,105.0,70.0,2.5833333333333335,10.0,6.0,7.0,0.5093040060464558,0.320490944822117,0.16204148148135183,0.060910574451954295,0.8991839285707092,0.1126503720237194,0.07179924665172827,-0.005937229120158939,8.288565818759253e-05,0.1566530913114547,0.0929590985178947,0.0465145893394947,0.0175344515591859
Tx70-L_105-Nb_7-S_60-O_30-ts_85,Tx70,105.0,70.0,3.0,8.5,6.0,7.0,0.5531370521537525,0.3167611186694367,0.14328453514727765,0.04558534391530745,0.9691069196420818,0.06128651413685573,0.06102606491810594,-0.025491559709801034,7.250968161542914e-05,0.1774118244647979,0.0973570719361305,0.0437840446829795,0.0138893416151404
Tx70-L_105-Nb_7-S_60-O_30-ts_100,Tx70,105.0,70.0,3.0,10.0,6.0,7.0,0.5274143008310218,0.31921638699898874,0.15719452758868754,0.05633875283442205,0.9386744047611538,0.08612348400290729,0.06813690476185025,-0.011052815755199492,8.483878316667415e-05,0.1586675494909286,0.0923349484801292,0.0450633689761161,0.0162442065775394
Tx70-L_105-Nb_7-S_90-O_17-ts_85,Tx70,105.0,70.0,1.75,8.5,9.0,7.0,0.5951391685558353,0.3111426757367125,0.09865170823877217,0.01736707860920757,0.9073395833326074,0.13105464099691896,0.01398759998138762,-0.02991215820310107,8.224478905560773e-05,0.1901213228702545,0.0851467922329902,0.0262656025588512,0.0037147034890949
Tx70-L_105-Nb_7-S_90-O_17-ts_100,Tx70,105.0,70.0,1.75,10.0,9.0,7.0,0.5736474074069484,0.32093103552506447,0.11244368858645577,0.02074207482991538,0.8881177083326228,0.14688480282726343,0.027026092819918853,-0.02769724469863856,9.30174941373707e-05,0.171685591340065,0.0825103372335434,0.0282971672713756,0.0046030147932469
Tx70-L_105-Nb_7-S_90-O_26-ts_85,Tx70,105.0,70.0,2.6666666666666665,8.5,9.0,7.0,0.6421572789110509,0.29613617535879555,0.0812811035524671,0.009695812547233361,0.9856492559515925,0.06543853236601908,0.008339644949770115,-0.038009354073630305,8.483878319509586e-05,0.1965528428554535,0.0803000107407569,0.0216671489179134,0.0016020982293412
Tx70-L_105-Nb_7-S_90-O_26-ts_100,Tx70,105.0,70.0,2.6666666666666665,10.0,9.0,7.0,0.6168951776261127,0.3100908843534934,0.09664006046855458,0.012183405139823964,0.9632309523801819,0.08654275483624028,0.021253917875727044,-0.03646065615696488,8.165732566567385e-05,0.176886960864067,0.0790780633687973,0.0243570208549499,0.0024324564728885
Tx70-L_105-Nb_7-S_90-O_35-ts_85,Tx70,105.0,70.0,3.5833333333333335,8.5,9.0,7.0,0.6888508541188745,0.2811111111108862,0.06387786848067452,0.0020118065003763195,1.063685267856292,0.0003952032180056362,0.0023926083519326094,-0.046100283668117886,8.22142714724805e-05,0.2031043469905853,0.0754746422171592,0.017073918133974,-3.164887674006984e-34
Tx70-L_105-Nb_7-S_90-O_35-ts_100,Tx70,105.0,70.0,3.5833333333333335,10.0,9.0,7.0,0.6595916553282705,0.29929393801941284,0.0808030309901092,0.0035861035525292548,1.0377945684515508,0.02725709402899605,0.015016477167026678,-0.0452341517856781,8.634940331830876e-05,0.1822662651538849,0.0756855607032775,0.0204204954206943,0.000258175045019
Tx70-L_105-Nb_7-S_90-O_45-ts_85,Tx70,105.0,70.0,4.5,8.5,9.0,7.0,0.7347569463335013,0.2662695086921528,0.04659684807252507,-7.529053287975836e-07,1.1418513392848009,-0.06493674200143615,-0.003394160388762166,-0.05419396856394473,7.794181054521232e-05,0.2096863240003585,0.0707143545150756,0.0125282714143395,-3.720345259380237e-34
Tx70-L_105-Nb_7-S_90-O_45-ts_100,Tx70,105.0,70.0,4.5,10.0,9.0,7.0,0.7012403325769144,0.2887285563111825,0.06512640967492901,4.839758125468539e-05,1.1125095238086338,-0.032355029296849115,0.00894202473957618,-0.0539943359374568,7.923880757232382e-05,0.1876961439847946,0.0723659917712211,0.0165361817926168,-3.706082977238161e-34
Tx70-L_105-Nb_7-S_120-O_17-ts_85,Tx70,105.0,70.0,1.75,8.5,12.0,7.0,0.6727702494325684,0.274633681027747,0.049437649281895445,-1.0847121834836371e-05,0.9440283482135304,0.1018093377975376,-0.016451239304302315,-0.023531733630933555,8.612815085484726e-05,0.2029382884502411,0.0688248127698898,0.0111811030656099,-1.617067770559348e-34
Tx70-L_105-Nb_7-S_120-O_17-ts_100,Tx70,105.0,70.0,1.75,10.0,12.0,7.0,0.6520441421007633,0.2911998488281873,0.060128352229732694,1.3885109599384205e-05,0.9281124999992575,0.11994990699395165,-0.007332422456281336,-0.028016462053549015,8.99047011841958e-05,0.184108018875122,0.0687473937869072,0.0132926413789391,-1.9243678225975882e-34
Tx70-L_105-Nb_7-S_120-O_31-ts_85,Tx70,105.0,70.0,3.1666666666666665,8.5,12.0,7.0,0.7452826001505753,0.23733481481462496,0.025758356009049688,-2.9686318972009508e-05,1.0464545386896391,0.007253445870529911,-0.02232223074775,-0.028066169084798975,8.103934474945618e-05,0.2130850106477737,0.0584963075816631,0.0054646437056362,-1.9279914216872424e-34
Tx70-L_105-Nb_7-S_120-O_31-ts_100,Tx70,105.0,70.0,3.1666666666666665,10.0,12.0,7.0,0.7190353439147686,0.26231534391513406,0.036091761148875134,-8.82585152115696e-06,1.027399255951559,0.03229906529015274,-0.01461235584076212,-0.03476065383181743,7.562247461123661e-05,0.1926141232252121,0.0610590390861034,0.0078525822609663,-2.3870887760068006e-34
Tx70-L_105-Nb_7-S_120-O_45-ts_85,Tx70,105.0,70.0,4.583333333333334,8.5,12.0,7.0,0.8167660166282202,0.20020495842765543,0.0022429478458031943,-4.835943405135965e-05,1.1488433779752714,-0.08721825706838261,-0.028243189639114312,-0.032597812034944156,8.563224021429505e-05,0.223370149731636,0.0482633933424949,-1.9431761913882262e-34,-2.238710624041815e-34
Tx70-L_105-Nb_7-S_120-O_45-ts_100,Tx70,105.0,70.0,4.583333333333334,10.0,12.0,7.0,0.7845800151165303,0.23366772486753792,0.012224504913066562,-3.1458805744494864e-05,1.1265051339276702,-0.05499568917406314,-0.022067733909952585,-0.04149546595978823,8.723441307267876e-05,0.2013338506221771,0.0534765608608722,0.0024713741149753,-2.8491599932806954e-34
Tx70-L_105-Nb_7-S_120-O_60-ts_85,Tx70,105.0,70.0,6.0,8.5,12.0,7.0,0.8870107936500841,0.16359073318203088,2.5540438397560824e-05,-6.684807256230479e-05,1.251285119046618,-0.18189356398794973,-0.03398008045012162,-0.03715488978791671,8.293143456228336e-05,0.2337813973426818,0.0381991118192672,-2.3386457813722006e-34,-2.5511579408453406e-34
Tx70-L_105-Nb_7-S_120-O_60-ts_100,Tx70,105.0,70.0,6.0,10.0,12.0,7.0,0.848457747542783,0.20562270597111287,0.00011599531131887925,-5.3892668178339344e-05,1.2257002232133052,-0.14257646949393357,-0.029296589006672993,-0.048242959449366164,7.260123437902166e-05,0.2101952880620956,0.0460665561258792,-2.01554669495805e-34,-3.31208596943508e-34
Tx70-L_140-Nb_7-S_60-O_17-ts_85,Tx70,140.0,70.0,1.75,8.5,6.0,7.0,0.4197296938772152,0.3124480272106344,0.19031715986379333,0.09591062925162396,0.770065513392241,0.16194514508915614,0.11135866350437519,0.028808523995512664,0.00010510242705663586,0.4505170881748199,0.3054327368736267,0.1842026859521865,0.09317347407341
Tx70-L_140-Nb_7-S_60-O_17-ts_100,Tx70,140.0,70.0,1.75,10.0,6.0,7.0,0.4004992517003599,0.30776081632628444,0.19623023809508114,0.10534346938767082,0.75170825892797,0.17134514508914864,0.11678872767847798,0.042094977678537746,0.00010900867704322081,0.4037363827228546,0.2824015915393829,0.1779960542917251,0.0956448167562484
Tx70-L_140-Nb_7-S_60-O_21-ts_85,Tx70,140.0,70.0,2.1666666666666665,8.5,6.0,7.0,0.4345836054418292,0.312221598639206,0.1874788605440677,0.09256227891149058,0.8058844866064981,0.13702003348203323,0.1105974330356258,0.024227378627212758,0.00011010730992211393,0.4548053443431854,0.30455082654953,0.1811889111995697,0.089988462626934
