model,skew,girderName,L,D,w_oh,ts,S,Nb,Kg,n_bm1,n_bm2,n_bm3,n_bm4,n_r1,n_r2,n_r3,n_r4,sum_RY,d-G1,d-G2,d-G3,d-G4
Tx34-L_51-Nb_4-S_90-O_42-ts_100,0,Tx34,51,34,4.25,10,9,4,867548.5747249998,0.7952442009477169,0.19275299564254733,0.000373953,-7.99E-05,1.2129846047784414,-0.168844975,-0.014523799,-0.02961516,3.3630330307232725e-05,0.058025196,0.012461921,-5.42E-35,-1.09E-34
Tx34-L_51-Nb_4-S_120-O_15-ts_85,0,Tx34,51,34,1.5,8.5,12,4,826212.4241,0.7470570293470892,0.21097302319603778,0.000246526,-8.43E-05,0.9690470281854994,0.060055712,-0.02447459,-0.004627301,4.3182332241542554e-05,0.064504012,0.013980377,-9.08E-35,-1.71E-35
Tx34-L_51-Nb_4-S_120-O_15-ts_100,0,Tx34,51,34,1.5,10,12,4,867548.5747249998,0.7238246187358044,0.22894801678823154,0.000415506,-4.83E-05,0.9656037837002079,0.068304257,-0.024142827,-0.009764461,3.82842609525369e-05,0.056876943,0.014047069,-8.96E-35,-3.61E-35
Tx34-L_51-Nb_4-S_120-O_24-ts_85,0,Tx34,51,34,2.4166666666666665,8.5,12,4,826212.4241,0.7988651800583125,0.166577086,0.000139538,-9.02E-05,1.0406580882344616,-0.017118983,-0.019204276,-0.004334027,4.093929025117404e-05,0.065927379,0.010754327,-7.14E-35,-1.60E-35
Tx34-L_51-Nb_4-S_120-O_24-ts_100,0,Tx34,51,34,2.4166666666666665,10,12,4,867548.5747249998,0.7727178649231291,0.19041955017285803,0.000298268,-7.04E-05,1.0386545649501495,-0.008520623,-0.020928333,-0.009204815,4.0420491430381844e-05,0.058095764,0.011473752,-7.77E-35,-3.40E-35
Tx34-L_51-Nb_4-S_120-O_33-ts_85,0,Tx34,51,34,3.3333333333333335,8.5,12,4,826212.4241,0.8499361783922459,0.12281419005500875,3.1538350634346165e-05,-9.44E-05,1.1121270680138162,-0.093989804,-0.014156616,-0.00397987,3.9703328354789846e-05,0.067563184,0.007583488,-5.27E-35,-1.46E-35
Tx34-L_51-Nb_4-S_120-O_33-ts_100,0,Tx34,51,34,3.3333333333333335,10,12,4,867548.5747249998,0.8209516852486064,0.1524463027039662,0.000180247,-9.05E-05,1.111435738356954,-0.08475179,-0.018119199,-0.008564083,3.38744709225125e-05,0.059539955,0.00894672,-6.73E-35,-3.16E-35
Tx34-L_51-Nb_4-S_120-O_42-ts_85,0,Tx34,51,34,4.25,8.5,12,4,826212.4241,0.8997911700620764,0.080182214,-7.70E-05,-9.74E-05,1.1834234068617984,-0.170641946,-0.009178749,-0.003601828,4.504390452808593e-05,0.069381721,0.004492751,-3.43E-35,-1.33E-35
Tx34-L_51-Nb_4-S_120-O_42-ts_100,0,Tx34,51,34,4.25,10,12,4,867548.5747249998,0.8678981801864131,0.11561695822110449,6.202185607693999e-05,-0.000108507,1.1840373774500332,-0.160744313,-0.015384048,-0.007908288,3.7139851770007226e-05,0.061150007,0.006492624,-5.72E-35,-2.92E-35
Tx34-L_68-Nb_4-S_60-O_15-ts_85,0,Tx34,68,34,1.5,8.5,6,4,826212.4241,0.47296103662015226,0.3151913206456533,0.13896170343126138,0.018356854184673897,0.8624163602934277,0.12088779584089593,0.10604401711848134,-0.089347326,5.71288518642632e-05,0.1463830024003982,0.084937848,0.037111599,0.002549925
Tx34-L_68-Nb_4-S_60-O_15-ts_100,0,Tx34,68,34,1.5,10,6,4,867548.5747249998,0.4539576124563843,0.3141830305649159,0.14938076701256794,0.028073484356955627,0.8615723805140166,0.12760192153022878,0.11903689395670625,-0.10821042,5.273432060448613e-05,0.1277791857719421,0.077129535,0.036242384,0.004940967
Tx34-L_68-Nb_4-S_60-O_20-ts_85,0,Tx34,68,34,2,8.5,6,4,826212.4241,0.49651535467088315,0.3096742719144005,0.13058744232976865,0.011118102112159502,0.9202711397051462,0.072475902,0.10525334616259963,-0.097999605,5.249017996789007e-05,0.1476965844631195,0.083124943,0.034938797,0.001095466
Tx34-L_68-Nb_4-S_60-O_20-ts_100,0,Tx34,68,34,2,10,6,4,867548.5747249998,0.4756127450976587,0.3095691681081722,0.14178304318039409,0.020998508686546062,0.918918888,0.080158964,0.11942640596268018,-0.118503526,4.9560492456635075e-05,0.1286341249942779,0.075735912,0.034439083,0.003566871
Tx34-L_68-Nb_4-S_60-O_25-ts_85,0,Tx34,68,34,2.5,8.5,6,4,826212.4241,0.5199688220872427,0.30447840974600787,0.12228895436841428,0.003108388,0.976974035,0.026712808048002527,0.10256389303760177,-0.106249785,6.372064872550709e-05,0.1493115872144699,0.081424497,0.032784753,-5.24E-34
Tx34-L_68-Nb_4-S_60-O_25-ts_100,0,Tx34,68,34,2.5,10,6,4,867548.5747249998,0.4972242647054846,0.3053977436560417,0.1342016832467208,0.012902338118141352,0.9746757812492202,0.03633816,0.11720035328575183,-0.128213465,5.541986745072336e-05,0.1298374384641647,0.074475206,0.032638211,0.002041798
Tx34-L_68-Nb_4-S_60-O_30-ts_85,0,Tx34,68,34,3,8.5,6,4,826212.4241,0.5427196871391275,0.29955415585327827,0.11423147347165025,0.000868904,1.0336170726094671,-0.018934832,0.099779067,-0.114460435,5.9081976829133964e-05,0.1510272622108459,0.079808913,0.030697908,-5.64E-34
Tx34-L_68-Nb_4-S_60-O_30-ts_100,0,Tx34,68,34,3,10,6,4,867548.5747249998,0.5180924884655601,0.3015346741635419,0.1268519679929781,0.004558617,1.030277113969764,-0.007156279,0.11472025792729793,-0.137840289,5.371088309402694e-05,0.1311593651771545,0.073301956,0.030895928,0.000542947
Tx34-L_68-Nb_4-S_90-O_15-ts_85,0,Tx34,68,34,1.5,8.5,9,4,826212.4241,0.5875007569199453,0.31210842,0.071420334,0.000315561,0.8970352711389883,0.12490795898427508,0.024287211698624873,-0.046229715,4.9438422166758755e-05,0.1663857102394104,0.073305324,0.016735721,-2.28E-34
Tx34-L_68-Nb_4-S_90-O_15-ts_100,0,Tx34,68,34,1.5,10,9,4,867548.5747249998,0.5630264561702532,0.3177256704149708,0.086135741,0.000564435,0.8943397288595786,0.1289596162682792,0.039197172277082616,-0.062495634,6.005853936130734e-05,0.1449171900749206,0.068161532,0.018496824,-3.08E-34
Tx34-L_68-Nb_4-S_90-O_24-ts_85,0,Tx34,68,34,2.4166666666666665,8.5,9,4,826212.4241,0.6310498125715828,0.2930437031427875,0.057246828142976124,0.000248821,0.9770682444845125,0.053275124942512526,0.019419803394975274,-0.049762311,5.462641041731331e-05,0.1694296300411224,0.068303049,0.013593318,-2.45E-34
Tx34-L_68-Nb_4-S_90-O_24-ts_100,0,Tx34,68,34,2.4166666666666665,10,9,4,867548.5747249998,0.6027449178195871,0.3028188076698846,0.072720714,0.00048533,0.9744963235286321,0.057918726,0.035293127,-0.067707318,5.8349554961978356e-05,0.1472020298242569,0.064508602,0.015803965,-3.34E-34
Tx34-L_68-Nb_4-S_90-O_33-ts_85,0,Tx34,68,34,3.3333333333333335,8.5,9,4,826212.4241,0.6735798731251821,0.27452894319470544,0.043154128,0.000182675,1.0565081571682724,-0.017068201,0.013672366871542371,-0.053111518,5.438226980913896e-05,0.1730004996061325,0.063487716,0.01046435,-2.62E-34
Tx34-L_68-Nb_4-S_90-O_33-ts_100,0,Tx34,68,34,3.3333333333333335,10,9,4,867548.5747249998,0.6414634515565802,0.2885521193769318,0.059342010885188985,0.000406606,1.0536494715065101,-0.01088944,0.029854203168059756,-0.072613353,5.603021905642436e-05,0.1500612199306488,0.061050575,0.013108765,-3.58E-34
Tx34-L_68-Nb_4-S_90-O_42-ts_85,0,Tx34,68,34,4.25,8.5,9,4,826212.4241,0.7145105968852415,0.25684189374258576,0.029284399329561353,0.000123659,1.135825597425562,-0.087377958,0.007958501,-0.056405374,5.187982841903249e-05,0.1769156455993652,0.058893707,0.007386983,-2.78E-34
Tx34-L_68-Nb_4-S_90-O_42-ts_100,0,Tx34,68,34,4.25,10,9,4,867548.5747249998,0.6784445645899994,0.27513981401362075,0.046221309,0.000337505,1.1326986443005644,-0.079651252,0.024394872328794823,-0.077441464,5.407709402049932e-05,0.1532380431890487,0.05779678,0.010465881,-3.82E-34
Tx34-L_68-Nb_4-S_120-O_15-ts_85,0,Tx34,68,34,1.5,8.5,12,4,826212.4241,0.669068123,0.27900706459031893,0.025464244521317576,7.007325204317851e-05,0.9258656364882298,0.10825547162215604,-0.012308387,-0.021811961,5.108637138562244e-05,0.1779065430164337,0.059809417,0.005130799,-1.08E-34
Tx34-L_68-Nb_4-S_120-O_15-ts_100,0,Tx34,68,34,1.5,10,12,4,867548.5747249998,0.6431990340248603,0.2912851247114163,0.039419653798988076,0.000194704,0.9221596392455859,0.11423858283538656,-0.003123749,-0.033273664,5.2612250300398955e-05,0.1554624587297439,0.057287563,0.00766716,-1.64E-34
Tx34-L_68-Nb_4-S_120-O_24-ts_85,0,Tx34,68,34,2.4166666666666665,8.5,12,4,826212.4241,0.7114736880040444,0.25216951412897937,0.014546818681505086,3.1808292164496614e-05,0.9907263327197956,0.045813404756397176,-0.014726361,-0.021812593,5.3100531530958506e-05,0.1811434626579284,0.053638626,0.00288826,-1.07E-34
Tx34-L_68-Nb_4-S_120-O_24-ts_100,0,Tx34,68,34,2.4166666666666665,10,12,4,867548.5747249998,0.6820345299879204,0.26961404267567823,0.028005625,0.000141006,0.9877876838227392,0.0520434,-0.005869292,-0.033960966,5.596918387595906e-05,0.1580338329076767,0.052665513,0.005547103,-1.67E-34
Tx34-L_68-Nb_4-S_120-O_33-ts_85,0,Tx34,68,34,3.3333333333333335,8.5,12,4,826212.4241,0.7532666522485324,0.22566850490178028,0.003506427,-4.86E-06,1.0553322610285674,-0.016043055,-0.017557621,-0.021730919,4.510492607323613e-05,0.1848580986261367,0.047587115,0.00061627,-1.07E-34
Tx34-L_68-Nb_4-S_120-O_33-ts_100,0,Tx34,68,34,3.3333333333333335,10,12,4,867548.5747249998,0.7203277825830455,0.24826840037465722,0.016426716,8.896067618216644e-05,1.0529229090065106,-0.009019736,-0.009382073,-0.034520397,4.7851508099938656e-05,0.161116824,0.048155177,0.003386903,-1.70E-34
Tx34-L_68-Nb_4-S_120-O_42-ts_85,0,Tx34,68,34,4.25,8.5,12,4,826212.4241,0.7938764417525368,0.19992657871956326,0.000277941,-3.81E-05,1.119809857535869,-0.0777975,-0.02038203,-0.021629515,5.114740653766603e-05,0.1888934671878814,0.041719981,-1.01E-34,-1.07E-34
Tx34-L_68-Nb_4-S_120-O_42-ts_100,0,Tx34,68,34,4.25,10,12,4,867548.5747249998,0.7573401095726353,0.22769445645887207,0.004916007,4.187842416374966e-05,1.1179417509182235,-0.069978473,-0.012905339,-0.035057136,5.462641045994587e-05,0.1644898802042007,0.043812048,0.001238257,-1.73E-34
Tx34-L_85-Nb_4-S_60-O_15-ts_85,0,Tx34,85,34,1.5,8.5,6,4,826212.4241,0.41555358708155915,0.3093301499420824,0.1716090772778327,0.059000374855777485,0.8300553308816889,0.1252201631432822,0.15692141544105095,-0.112196071,7.031243200117387e-05,0.3130983710289001,0.2043576687574386,0.1114028915762901,0.035545599
Tx34-L_85-Nb_4-S_60-O_15-ts_100,0,Tx34,85,34,1.5,10,6,4,867548.5747249998,0.3993526643595421,0.30620205305627174,0.17960332179916427,0.070120254,0.833711581,0.13023288143371933,0.16787211626824805,-0.13181582,6.396477574810433e-05,0.2733460366725921,0.18407312,0.1059083417057991,0.039670717
Tx34-L_85-Nb_4-S_60-O_20-ts_85,0,Tx34,85,34,2,8.5,6,4,826212.4241,0.4346647750861575,0.30584945790056267,0.16474018454427422,0.052266228,0.8827159926463527,0.082673667,0.15905194163590217,-0.124440878,6.005852574730852e-05,0.3148744702339172,0.2014522552490234,0.1069259867072105,0.031046692
Tx34-L_85-Nb_4-S_60-O_20-ts_100,0,Tx34,85,34,2,10,6,4,867548.5747249998,0.4168713725486861,0.30297845444035737,0.17335756632050722,0.06411677,0.8864264705875261,0.087546502,0.17187952665427428,-0.14585162,6.958001011980741e-05,0.2742701470851898,0.181665689,0.102172777,0.035727113
Tx34-L_85-Nb_4-S_60-O_25-ts_85,0,Tx34,85,34,2.5,8.5,6,4,826212.4241,0.45371750865015603,0.3027805074968743,0.15794047289491403,0.04451079,0.9339450367639588,0.043502137,0.15861256893369666,-0.136059019,6.103508826527104e-05,0.3173263669013977,0.1988506913185119,0.1025025993585586,0.026310364
Tx34-L_85-Nb_4-S_60-O_25-ts_100,0,Tx34,85,34,2.5,10,6,4,867548.5747249998,0.4343838985002292,0.3002723644749616,0.16711990772766333,0.056889095,0.9372376838227797,0.049310569852901734,0.1724663602939797,-0.159013787,6.933586951163306e-05,0.2759607434272766,0.1795970052480697,0.09845148,0.03143359
Tx34-L_85-Nb_4-S_60-O_30-ts_85,0,Tx34,85,34,3,8.5,6,4,826212.4241,0.4721239215682497,0.2999550403688489,0.151393725,0.036442863,0.9851101102933295,0.004482525,0.15805764016531473,-0.147649483,6.640618201458892e-05,0.3199664354324341,0.1964313685894012,0.09825556,0.021741599
Tx34-L_85-Nb_4-S_60-O_30-ts_100,0,Tx34,85,34,3,10,6,4,867548.5747249998,0.45121808535142677,0.2978419838521262,0.16112280276803717,0.049282249134908675,0.9878692095580333,0.011474764476093762,0.17274712775721474,-0.172090361,6.201165075481185e-05,0.2778785526752472,0.1777162700891494,0.094883271,0.027254924
Tx34-L_85-Nb_4-S_90-O_15-ts_85,0,Tx34,85,34,1.5,8.5,9,4,826212.4241,0.5226479815451412,0.32647118800435243,0.11227991926173254,0.000601777,0.8579775735287254,0.14522136948517794,0.068860863,-0.07205903,6.56737601190116e-05,0.3593597710132599,0.1881890147924423,0.064359188,-4.44E-34
Tx34-L_85-Nb_4-S_90-O_15-ts_100,0,Tx34,85,34,1.5,10,9,4,867548.5747249998,0.4993600922718035,0.3267716724334179,0.12610848904257502,0.000903867,0.8588592830875481,0.14579623161753041,0.086433513,-0.091088258,6.445305699287474e-05,0.3117802441120147,0.1718135774135589,0.065796584,-5.62E-34
Tx34-L_85-Nb_4-S_90-O_24-ts_85,0,Tx34,85,34,2.4166666666666665,8.5,9,4,826212.4241,0.5581744867354244,0.31603344867333427,0.100150035,0.000547653,0.930187132,0.08491366,0.065003102,-0.080103194,5.908196325776771e-05,0.364119679,0.1810350865125656,0.057800025,-4.94E-34
Tx34-L_85-Nb_4-S_90-O_24-ts_100,0,Tx34,85,34,2.4166666666666665,10,9,4,867548.5747249998,0.5315415916950765,0.3187151095729861,0.11514925028825852,0.000847451,0.9315286764698429,0.084625373,0.085162115,-0.101315441,6.079094764288584e-05,0.3151284158229828,0.1666173636913299,0.060397442,-6.25E-34
Tx34-L_85-Nb_4-S_90-O_33-ts_85,0,Tx34,85,34,3.3333333333333335,8.5,9,4,826212.4241,0.5926858592844163,0.3061713956168254,0.088199435,0.000492266,1.0015556985286105,0.026562434,0.059730646828996335,-0.087848093,5.810540073980519e-05,0.3699352145195007,0.1743200272321701,0.05133212,-5.41E-34
Tx34-L_85-Nb_4-S_90-O_33-ts_100,0,Tx34,85,34,3.3333333333333335,10,9,4,867548.5747249998,0.5627917416373814,0.31135028835038525,0.10429254901952442,0.000789947,1.0028414522050801,0.026635452,0.08154969,-0.111025758,7.104485386832948e-05,0.3196468353271484,0.1618901044130325,0.055035524,-6.84E-34
Tx34-L_85-Nb_4-S_90-O_42-ts_85,0,Tx34,85,34,4.25,8.5,9,4,826212.4241,0.6255958938864662,0.2969418223757717,0.076579354,0.000446413,1.0728734374991415,-0.031854619,0.054499081,-0.09551713,6.469719764368165e-05,0.3763167262077331,0.1680208444595337,0.045055043,-5.89E-34
Tx34-L_85-Nb_4-S_90-O_42-ts_100,0,Tx34,85,34,4.25,10,9,4,867548.5747249998,0.5923506343709218,0.30462482122236295,0.093774775,0.000744176,1.0741210477932583,-0.031397768,0.077903165,-0.120625735,6.005852573309767e-05,0.3246910572052002,0.1575439125299453,0.049850129,-7.43E-34
Tx34-L_85-Nb_4-S_120-O_15-ts_85,0,Tx34,85,34,1.5,8.5,12,4,826212.4241,0.6040387543247764,0.313645813,0.063658749,0.000278348,0.8871242647051727,0.13980343520209404,0.017210166302835495,-0.044137164,5.957024450253812e-05,0.3882891237735748,0.165617749,0.033465374,-2.72E-34
Tx34-L_85-Nb_4-S_120-O_15-ts_100,0,Tx34,85,34,1.5,10,12,4,867548.5747249998,0.5775369319487882,0.31997448673561485,0.080029072,0.00047793,0.8850444852934096,0.14262172564326825,0.032246565,-0.059911983,6.67723929410613e-05,0.3373150527477264,0.1545712351799011,0.038683988,-3.70E-34
Tx34-L_85-Nb_4-S_120-O_24-ts_85,0,Tx34,85,34,2.4166666666666665,8.5,12,4,826212.4241,0.6388907497111382,0.2976970472892659,0.052635744,0.000231252,0.9460638786757137,0.087716263,0.012664720243556046,-0.046444172,5.834954137640125e-05,0.3937447369098663,0.1563112884759903,0.028020371,-2.86E-34
Tx34-L_85-Nb_4-S_120-O_24-ts_100,0,Tx34,85,34,2.4166666666666665,10,12,4,867548.5747249998,0.6089672433674482,0.30772782,0.069596292,0.000422107,0.9446796874992442,0.089876195,0.029013933249057672,-0.063569072,6.274407263617832e-05,0.3414137363433838,0.1478533595800399,0.034027118,-3.92E-34
Tx34-L_85-Nb_4-S_120-O_33-ts_85,0,Tx34,85,34,3.3333333333333335,8.5,12,4,826212.4241,0.6731425605530947,0.2820647058821273,0.041565608,0.000184873,1.0045803308815493,0.036641819852911865,0.007411032,-0.048632502,5.737297888686044e-05,0.4001691043376922,0.1472746878862381,0.022535905,-3.00E-34
Tx34-L_85-Nb_4-S_120-O_33-ts_100,0,Tx34,85,34,3.3333333333333335,10,12,4,867548.5747249998,0.6399012687422794,0.2958370011531659,0.059071044,0.000367163,1.0035489889697853,0.038951019646108545,0.024512397,-0.06701165,6.408684608061321e-05,0.3465528786182403,0.1414133757352829,0.02930248,-4.13E-34
Tx34-L_85-Nb_4-S_120-O_42-ts_85,0,Tx34,85,34,4.25,8.5,12,4,826212.4241,0.7062026758933221,0.2670109573238925,0.030622177047265005,0.000144089,1.063017095587385,-0.014422208,0.002194317,-0.050788568,5.3955010130835035e-05,0.407131553,0.1385866403579712,0.017116209,-3.13E-34
Tx34-L_85-Nb_4-S_120-O_42-ts_100,0,Tx34,85,34,4.25,10,12,4,867548.5747249998,0.6695695963085763,0.28452336793518185,0.048695185,0.000319521,1.0623611213226796,-0.01196117,0.020004013959083262,-0.070403223,6.262200231788029e-05,0.3521737456321716,0.1352855712175369,0.024644421,-4.34E-34
Tx40-L_60-Nb_4-S_60-O_15-ts_85,0,Tx40,60,40,1.5,8.5,6,4,1163961.142,0.550059537,0.31608962962937676,0.097513333,0.000410231,0.8976589192701151,0.11582841796865732,0.056205029296830036,-0.069691659,4.2480420731294544e-05,0.07456062,0.037111644,0.011424179,-3.03E-34
Tx40-L_60-Nb_4-S_60-O_15-ts_100,0,Tx40,60,40,1.5,10,6,4,1214054.608,0.5283431481477254,0.3195146759256703,0.11026703703694883,0.000739397,0.8898279947909548,0.12818082682281412,0.069487207,-0.087495223,4.785151449482328e-05,0.065835454,0.034539085,0.011866536,-3.80E-34
Tx40-L_60-Nb_4-S_60-O_20-ts_85,0,Tx40,60,40,2,8.5,6,4,1163961.142,0.5792229166662033,0.30666787037012505,0.087212222,0.000362917,0.9608904947908979,0.061252954,0.053063997,-0.075206624,4.931635824334535e-05,0.07559184,0.035809323,0.010261348,-3.27E-34
Tx40-L_60-Nb_4-S_60-O_20-ts_100,0,Tx40,60,40,2,10,6,4,1214054.608,0.555183148,0.3120418055553059,0.1008473726851045,0.000688,0.9514956380200721,0.076573462,0.06648116,-0.09454943,4.980463950232661e-05,0.066579163,0.033570498,0.010887601,-4.11E-34
Tx40-L_60-Nb_4-S_60-O_25-ts_85,0,Tx40,60,40,2.5,8.5,6,4,1163961.142,0.6083178703698837,0.297422176,0.076969815,0.000318646,1.023291276040848,0.008561039,0.048607666,-0.080459123,5.114741293255065e-05,0.076753274,0.034542419,0.009102944,-3.50E-34
Tx40-L_60-Nb_4-S_60-O_25-ts_100,0,Tx40,60,40,2.5,10,6,4,1214054.608,0.5819931481476825,0.3048718287034598,0.091434277,0.00063941,1.011966666665857,0.02764244,0.061614054,-0.101222331,4.980463950232661e-05,0.067480668,0.032649439,0.009906316,-4.40E-34
Tx40-L_60-Nb_4-S_60-O_30-ts_85,0,Tx40,60,40,3,8.5,6,4,1163961.142,0.6367604166661573,0.28845659722199146,0.066926777,0.000275184,1.0856586588532982,-0.044065328,0.044075195,-0.085667676,5.078120199186742e-05,0.077965572,0.033314031,0.007968212,-3.72E-34
Tx40-L_60-Nb_4-S_60-O_30-ts_100,0,Tx40,60,40,3,10,6,4,1214054.608,0.60808287,0.29802944444420604,0.082215139,0.000591519,1.0723305338533087,-0.02106028,0.056547909,-0.107817383,4.6508741064599235e-05,0.068444006,0.031769279,0.008945786,-4.69E-34
Tx40-L_60-Nb_4-S_90-O_15-ts_85,0,Tx40,60,40,1.5,8.5,9,4,1163961.142,0.6631476388883584,0.28390337962940254,0.030025245949050053,-3.84E-06,0.9374903645825833,0.097325895,-0.008670127,-0.026145227,5.432124105908542e-05,0.082790904,0.029060133,0.002925059,-1.14E-34
Tx40-L_60-Nb_4-S_90-O_15-ts_100,0,Tx40,60,40,1.5,10,9,4,1214054.608,0.6388335185180074,0.2960718055553187,0.043051551,0.000135874,0.9299737630200894,0.10784550781241373,0.001502909,-0.039321387,4.757685629641628e-05,0.073227175,0.028006505,0.004019536,-1.71E-34
Tx40-L_60-Nb_4-S_90-O_25-ts_85,0,Tx40,60,40,2.5,8.5,9,4,1163961.142,0.7215793981475709,0.24924666666646728,0.013477578124989217,-5.46E-05,1.0343360677075057,0.004391772,-0.012037537,-0.026689598,4.217524497107661e-05,0.085188024,0.025161721,0.001289386,-1.16E-34
Tx40-L_60-Nb_4-S_90-O_25-ts_100,0,Tx40,60,40,2.5,10,9,4,1214054.608,0.6925673611105571,0.26817182870348916,0.026142080439793904,6.200231481476522e-05,1.0258401692700125,0.018443697102849828,-0.003259547,-0.041023519,4.7851514501928705e-05,0.075127721,0.025073821,0.002489795,-1.78E-34
Tx40-L_60-Nb_4-S_90-O_35-ts_85,0,Tx40,60,40,3.5,8.5,9,4,1163961.142,0.7789230555549325,0.2152454166664945,0.000255328,-0.000101473,1.130819010415762,-0.087786401,-0.01593691,-0.027094845,5.1025342607147195e-05,0.087862618,0.021360448,-6.97E-35,-1.18E-34
Tx40-L_60-Nb_4-S_90-O_35-ts_100,0,Tx40,60,40,3.5,10,9,4,1214054.608,0.7451111111105151,0.24101847222202943,0.009174832,-7.39E-06,1.1210494791657697,-0.069547852,-0.008988156,-0.042512764,4.2358350441418224e-05,0.077336662,0.022240475,0.000951003,-1.85E-34
Tx40-L_60-Nb_4-S_90-O_45-ts_85,0,Tx40,60,40,4.5,8.5,9,4,1163961.142,0.8348291666659989,0.1823646990739282,0.000162273,-0.000145356,1.2271509114573516,-0.179853727,-0.019843384,-0.027453092,4.2480420752610826e-05,0.090764478,0.017688951,-8.68E-35,-1.19E-34
Tx40-L_60-Nb_4-S_90-O_45-ts_100,0,Tx40,60,40,4.5,10,9,4,1214054.608,0.7959660185178817,0.21505851851834645,0.000346624,-7.27E-05,1.2161161458323604,-0.157418294,-0.014753623,-0.043943563,3.924555746692704e-05,0.079760775,0.019530626,-6.46E-35,-1.91E-34
Tx40-L_60-Nb_4-S_120-O_15-ts_85,0,Tx40,60,40,1.5,8.5,12,4,1163961.142,0.7391826851845938,0.23125127314796315,0.000212446,-7.31E-05,0.9628661458325629,0.071103532,-0.026036263,-0.007932717,4.1778516447266156e-05,0.087150641,0.021445746,-1.13E-34,-3.44E-35
Tx40-L_60-Nb_4-S_120-O_15-ts_100,0,Tx40,60,40,1.5,10,12,4,1214054.608,0.7157034722216497,0.2489205324072083,0.003613799,-3.04E-05,0.9566403645825678,0.082134595,-0.023474101,-0.015300028,4.974360432896674e-05,0.077459104,0.021492334,8.432784670731053e-05,-6.65E-35
Tx40-L_60-Nb_4-S_120-O_26-ts_85,0,Tx40,60,40,2.6666666666666665,8.5,12,4,1163961.142,0.8040879629623198,0.1796714930554118,0.000111514,-8.77E-05,1.053981966,-0.024012622,-0.022825846,-0.007142727,4.626460044221403e-05,0.089906678,0.016240196,-9.96E-35,-3.10E-35
Tx40-L_60-Nb_4-S_120-O_26-ts_100,0,Tx40,60,40,2.6666666666666665,10,12,4,1214054.608,0.7762177314808605,0.20537863425909494,0.000254334,-6.48E-05,1.048165299478328,-0.010631029,-0.023062876,-0.014470614,4.6813916839028025e-05,0.079777531,0.017408812,-1.01E-34,-6.28E-35
